split,dataset_name,dataset_profile,selection_rule,binary_label,family,source,raw_sha256,raw_size_bytes,file_kind,image_sha256,image_width,image_height,conversion_rule,image_path,dataset_image_path,dataset_root,seed,test_fraction,vibex50_source_component,vibex50_addition_reason
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_cb40eac2ed820101a875a65a9bb20384,virusshare_00499,6fee55032c25ae4a055fe591208d5c7b59bdb2981af10a46c888e275224ebffd,77753,elf,d65af569490271799d2ec73d6e421f432906c6513dee211a93e7a422ff93c1af,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/6fee55032c25ae4a055fe591208d5c7b59bdb2981af10a46c888e275224ebffd.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/6fee55032c25ae4a055fe591208d5c7b59bdb2981af10a46c888e275224ebffd.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_0e6d3a63f330f36f487b8b1e23369cee,virusshare_00499,c3480614e47ea641cdeb7e06a11c48f5b849a971af157fd92119e627665ffee4,27440,elf,de5cf16c72b8bb7f7ee0b5b08f0cacc9592bd237618b8676421546b206a5a833,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/c3480614e47ea641cdeb7e06a11c48f5b849a971af157fd92119e627665ffee4.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/c3480614e47ea641cdeb7e06a11c48f5b849a971af157fd92119e627665ffee4.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_c51b920e8021fe9fd233ac80f7f8bf85,virusshare_00499,81438245a364d9cc1c065229d8f72643117263b6c3a672a4c656fef48c92a237,90987,elf,ec91004e0f64e15a448ae28e19dee3f66af2e63069f5377b018b06c7f8258543,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/81438245a364d9cc1c065229d8f72643117263b6c3a672a4c656fef48c92a237.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/81438245a364d9cc1c065229d8f72643117263b6c3a672a4c656fef48c92a237.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_600d890e993355b8f9306164183867a0,virusshare_00499,1e64187b5e3b5fe71d34ea555ff31961404adad83f8e0bd1ce0aad056a878d73,19128,elf,960f465641626d738eff5506f8e728e7037693146b69ce7e0319838bc372a319,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/1e64187b5e3b5fe71d34ea555ff31961404adad83f8e0bd1ce0aad056a878d73.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/1e64187b5e3b5fe71d34ea555ff31961404adad83f8e0bd1ce0aad056a878d73.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_8d08b002b6e90d45634989ac6452f8da,virusshare_00499,42d71ad108befa9230f9d4ac28d874edea85193da27469b97ced137e7042c356,1196,elf,362c63e35fa842eed448dcb88785804106bb1a2de566b2a6bac5dfd5c28f7eac,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/42d71ad108befa9230f9d4ac28d874edea85193da27469b97ced137e7042c356.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/42d71ad108befa9230f9d4ac28d874edea85193da27469b97ced137e7042c356.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_0cac3301f3805b3918f6acb268c67f52,virusshare_00499,bc72a24ee303b2fdef7107a2efae90f364fb8fb9ea4e11e279e1a70bb070e177,9265656,elf,bc8910953331b37c84191132d49553cde37d980c3dff2d807a63d1d17099921a,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/bc72a24ee303b2fdef7107a2efae90f364fb8fb9ea4e11e279e1a70bb070e177.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/bc72a24ee303b2fdef7107a2efae90f364fb8fb9ea4e11e279e1a70bb070e177.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_db06f25570801c47a03b81b58ad60f18,virusshare_00499,3e9feb9723dedeec05d2aeef59c49d2a97c3eb4018c1d008ea8ae8644d045a56,59168,elf,e25d4358bd9ca5ce06b943ff2ae84bc07b54599aa68c484f3d9acfda33599910,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/3e9feb9723dedeec05d2aeef59c49d2a97c3eb4018c1d008ea8ae8644d045a56.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/3e9feb9723dedeec05d2aeef59c49d2a97c3eb4018c1d008ea8ae8644d045a56.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_5ef05ff92524f27a7f9fcd03b4e059cf,virusshare_00499,9be446426e4f185fe6adddfb7f054f00727f92f8c827b12d5bc3c7f73faeb11a,132170,elf,2286e78f2fe1aa6e3310c1fa69cf65168529d2001a95eb08080171e2fee007dd,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/9be446426e4f185fe6adddfb7f054f00727f92f8c827b12d5bc3c7f73faeb11a.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/9be446426e4f185fe6adddfb7f054f00727f92f8c827b12d5bc3c7f73faeb11a.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_6439ae19539817a5d87bab9c10317249,virusshare_00499,bb47a9df2e7f72e4fb68f1a613a84e77ce26a8d7bc044d245e2ec039574565f3,215184,elf,171f767f41e94a98fe0f9cfb2f14f0e866876fe5be6c52812068c969eca24d24,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/bb47a9df2e7f72e4fb68f1a613a84e77ce26a8d7bc044d245e2ec039574565f3.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/bb47a9df2e7f72e4fb68f1a613a84e77ce26a8d7bc044d245e2ec039574565f3.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_718bd7cfb9ac93f2e85200e159628d90,virusshare_00499,f6384e463f21a1ddd33be1e5dcf825bfb073834bcca722fec592e10c32188115,13200,elf,2bae895f3d4fc9c7da92b22578828a061e79a69355a26515687d0ca2e995812c,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/f6384e463f21a1ddd33be1e5dcf825bfb073834bcca722fec592e10c32188115.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/f6384e463f21a1ddd33be1e5dcf825bfb073834bcca722fec592e10c32188115.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_cac201badbf0da51a5d843f1da5f1957,virusshare_00499,4449fe421535ac3a29ca0992bf2949d04cadc56d29e91c6c5c9eb8be858dc493,27320,elf,35f8b7576273180a18489827cbd82a7131c6d90f7df2fc99f523a0822c4ed8e7,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/4449fe421535ac3a29ca0992bf2949d04cadc56d29e91c6c5c9eb8be858dc493.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/4449fe421535ac3a29ca0992bf2949d04cadc56d29e91c6c5c9eb8be858dc493.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_7e8f5f5f1bd461ab02af1c60da32b54e,virusshare_00499,1fc24d707b88352d6c0de5ba48cbad7107fb209859f176a6d3efa9f62e1ad886,126042,elf,004619ee609daadef84a91b4427396eabd91d36d44b6969e928236914b4b76fb,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/1fc24d707b88352d6c0de5ba48cbad7107fb209859f176a6d3efa9f62e1ad886.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/1fc24d707b88352d6c0de5ba48cbad7107fb209859f176a6d3efa9f62e1ad886.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_d64ff1a41eba6eb4ee705579d475f13a,virusshare_00499,3ea0aa189e2c7602716817f5b0828bd77226f22169d2d2f21aa9478779fdc925,108962,elf,a81d6034d5641b6206cc7d513ee3a4ddb32f4ecde166e8c5ea9af91c3a79729a,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/3ea0aa189e2c7602716817f5b0828bd77226f22169d2d2f21aa9478779fdc925.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/3ea0aa189e2c7602716817f5b0828bd77226f22169d2d2f21aa9478779fdc925.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_86ea734e85dec0ff7c57a05019303ee3,virusshare_00499,081cd2bee07e2ca73c8b4dd68cf4ae8c3db0276ad275b75d29e1342648ca9db3,218240,elf,46a3f78a77aad767464fba758233fc70ca974a0385df6750a700c7acb0a608ae,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/081cd2bee07e2ca73c8b4dd68cf4ae8c3db0276ad275b75d29e1342648ca9db3.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/081cd2bee07e2ca73c8b4dd68cf4ae8c3db0276ad275b75d29e1342648ca9db3.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_7978b7f0b76429667cfe9e8fd201eeed,virusshare_00499,8423192c281bcc070f016d83ea8c074ca983e3401cc35a6136906e6a3b36da87,207904,elf,56e9411a3dfd7142919a79d1c9361ae84351db9de993a74a9253d9087d768a0f,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/8423192c281bcc070f016d83ea8c074ca983e3401cc35a6136906e6a3b36da87.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/8423192c281bcc070f016d83ea8c074ca983e3401cc35a6136906e6a3b36da87.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_485baeb56cde578cdfe8f88a04e29212,virusshare_00499,74a33b80645d5bb2df9fcf1602a4afbd6340eb44f1ee2abed9d45d3c981385d2,1822920,elf,e2992c28a16d48e031062bc04609aaa6a08265bec5024567394510fdb7ab7b87,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/74a33b80645d5bb2df9fcf1602a4afbd6340eb44f1ee2abed9d45d3c981385d2.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/74a33b80645d5bb2df9fcf1602a4afbd6340eb44f1ee2abed9d45d3c981385d2.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_dff145aab139566ad5ffc9f077eda917,virusshare_00499,1d471fb55a817e1c4a8188c9cd9432640df171afb9da62f1cb3c3b667532959a,2414368,elf,4170b47c46247c68aef6cacf094cb24f7003a1f0e93f18802b8e4d3f628c0d8b,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/1d471fb55a817e1c4a8188c9cd9432640df171afb9da62f1cb3c3b667532959a.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/1d471fb55a817e1c4a8188c9cd9432640df171afb9da62f1cb3c3b667532959a.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_0cc597e9a53c1c0b6c1ce8def72a9063,virusshare_00499,6af155b9584f57b5be782eb8a008121158186724be156ae210f6601c001fcbe1,285600,elf,4cc5226dde9efa173e84c5be94ace6d9fc6ea02fb90d3dcd980eb3452064a350,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/6af155b9584f57b5be782eb8a008121158186724be156ae210f6601c001fcbe1.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/6af155b9584f57b5be782eb8a008121158186724be156ae210f6601c001fcbe1.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_30a53d8f8fa3135523f95c0df6be7855,virusshare_00499,62ff1b0798dc6ca7ed89b7e0e9c7db551a348ee86c3d88b10cf2d9b3535cf41a,24208,elf,8570c9341670faf451b1647f53b1e5847efb0accb7cc7b054c37663649b3ab58,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/62ff1b0798dc6ca7ed89b7e0e9c7db551a348ee86c3d88b10cf2d9b3535cf41a.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/62ff1b0798dc6ca7ed89b7e0e9c7db551a348ee86c3d88b10cf2d9b3535cf41a.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_e4631c55b3e9b749e93decdfbc26e349,virusshare_00499,33772d714ecf076091cf28620464db00c12a30f3b85dedb759e2e37aec650149,694874,elf,9409a02820215adc385dd3e781ee9a09770dd3eb09c673aa94c573d3b6c050c3,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/33772d714ecf076091cf28620464db00c12a30f3b85dedb759e2e37aec650149.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/33772d714ecf076091cf28620464db00c12a30f3b85dedb759e2e37aec650149.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_5fb570e2d7234d5a41c6dc12a4e3523c,virusshare_00499,3ccab35962e2a1a9cd176a057658db95c56f0388df5d0bc22057b8f5e2186f2e,127996,elf,a36cd72da0699f7532d8913fdb80f608c7f5bf20fe6801ee3fcfb7f813d30174,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/3ccab35962e2a1a9cd176a057658db95c56f0388df5d0bc22057b8f5e2186f2e.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/3ccab35962e2a1a9cd176a057658db95c56f0388df5d0bc22057b8f5e2186f2e.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_3086e815a4b61d8a1ee85cc44f60a52d,virusshare_00499,d0e8889fc93df2af2a9fe9b54ae7fde83455932dc6b7f4e79e36dcc049fbca0e,224992,elf,4e8b0bfec06e41ccf6dd2b4de47c33c46319ce722e297fad76381de50d966c23,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/d0e8889fc93df2af2a9fe9b54ae7fde83455932dc6b7f4e79e36dcc049fbca0e.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/d0e8889fc93df2af2a9fe9b54ae7fde83455932dc6b7f4e79e36dcc049fbca0e.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_d3dfd82a3d6c58b8870691af6167aebd,virusshare_00499,569a6726711c74144d6722fe2ec454b7c4089a187bed3f10fe476019cc185033,27340,elf,4999bd2ee6916cac7b862e6f0549fa1e1eb32474da649848ae525f5ffeaa4204,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/569a6726711c74144d6722fe2ec454b7c4089a187bed3f10fe476019cc185033.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/569a6726711c74144d6722fe2ec454b7c4089a187bed3f10fe476019cc185033.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_ba1951098b34d2b13fc2e01d190e5032,virusshare_00499,6aa15a6d3106b29f9158a11c6a6703a41bc5527700712f625175714f6946ddf4,296800,elf,6beb38d5bd87d6fe56c8b0c0b655657476fe5b741f62fcd39a8814c2c05c7b2d,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/6aa15a6d3106b29f9158a11c6a6703a41bc5527700712f625175714f6946ddf4.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/6aa15a6d3106b29f9158a11c6a6703a41bc5527700712f625175714f6946ddf4.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_27158da548c87f41fd67ade68e625f14,virusshare_00499,2386c1844483a90c223b5c90e62422cd8117f5753afc4c7a3ad12ccd2f35f2d3,119074,elf,d7b910d7d3b2fad724f8f11f6364757429ce22c318515819ea90ca0a89999d50,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/2386c1844483a90c223b5c90e62422cd8117f5753afc4c7a3ad12ccd2f35f2d3.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/2386c1844483a90c223b5c90e62422cd8117f5753afc4c7a3ad12ccd2f35f2d3.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_7f242e397963e32c9f575d39437c99d6,virusshare_00499,eef687f2242aee0a169f7913a1f12dceb0a89a3c10f3f1a4cff8466c84b9f678,227632,elf,b02323a3de097450e1ff8bf12eed6623dd6b49499a1d05377a6a482b5e4363c2,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/eef687f2242aee0a169f7913a1f12dceb0a89a3c10f3f1a4cff8466c84b9f678.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/eef687f2242aee0a169f7913a1f12dceb0a89a3c10f3f1a4cff8466c84b9f678.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_aa8d244a005b943b0e53e8ebeacf365d,virusshare_00499,a58ef249e9984a0a0ade5b42cc09de1a7baa738999563b4f790ed0505eef52e1,46524,elf,3ab8aea566f7421df2ea39e8aa9e5d4416a01764a580d4c1aef43fe5b461d040,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/a58ef249e9984a0a0ade5b42cc09de1a7baa738999563b4f790ed0505eef52e1.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/a58ef249e9984a0a0ade5b42cc09de1a7baa738999563b4f790ed0505eef52e1.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_84bcb009115c0129681703ae1af5a5a0,virusshare_00499,a9cdf7403c782e21946fdf378adb5b5df6ce236717d9b546e940dc7abed24676,259200,elf,09e0d6be4011229ffb251bab7d4b7cd83db0e6928fed621450c22b754009130a,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/a9cdf7403c782e21946fdf378adb5b5df6ce236717d9b546e940dc7abed24676.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/a9cdf7403c782e21946fdf378adb5b5df6ce236717d9b546e940dc7abed24676.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_76c23a717c1e7c2a3b570febbfed9cb5,virusshare_00499,23c64cd813bcb30a7bfbc1de4fe45d33af171132632a08b7f3d884af627ee1a7,299040,elf,1c5a5474ec80fb3aa6c50400cf7edaacd4abd4708eb933b2cd7db7428e8c2222,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/23c64cd813bcb30a7bfbc1de4fe45d33af171132632a08b7f3d884af627ee1a7.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/23c64cd813bcb30a7bfbc1de4fe45d33af171132632a08b7f3d884af627ee1a7.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_2ea437a9ea82377f20bc558c30b042f9,virusshare_00499,64c90fb3d1fb2582d3d978e7bc8d960ada8dad8443a6f9156454ab5d30e7f5dd,5744,elf,dcc56ff9a36a83288fe38a8358a909f9cee5a6ec5eea8c66d1ac065b4a9751f0,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/64c90fb3d1fb2582d3d978e7bc8d960ada8dad8443a6f9156454ab5d30e7f5dd.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/64c90fb3d1fb2582d3d978e7bc8d960ada8dad8443a6f9156454ab5d30e7f5dd.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_33710b4785f0572ad912cbdf3bd5e4e4,virusshare_00499,76e35fa72ca06d33b0cf7ba5233b43d5db906955d5a62bb8305ea9437d553ecc,82048,elf,94dcb2d35082eeed51f790f756a67671d7c06de920080296278625295184bc0a,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/76e35fa72ca06d33b0cf7ba5233b43d5db906955d5a62bb8305ea9437d553ecc.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/76e35fa72ca06d33b0cf7ba5233b43d5db906955d5a62bb8305ea9437d553ecc.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_99682ee6e80e3da1b9e5e97730345140,virusshare_00499,874d61242ed0493ffc8f00fa619244cb2311515208fd54abf157f615c5ca5358,166000,elf,6b19481d35daf6e613650fbab4d8ee86d99700e047afb0712d9eb9e3f86e0f74,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/874d61242ed0493ffc8f00fa619244cb2311515208fd54abf157f615c5ca5358.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/874d61242ed0493ffc8f00fa619244cb2311515208fd54abf157f615c5ca5358.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_ae88adadad983bd28d3b542cccd5b571,virusshare_00499,8e0f034e5449d1ed53eb17aaea2f723bf82f1e5e43296f7b51036279beafa39d,249200,elf,ffb52cf2fff111f8f5701410a0838c132fae7d0ab9a5844247707a16c1c56e4e,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/8e0f034e5449d1ed53eb17aaea2f723bf82f1e5e43296f7b51036279beafa39d.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/8e0f034e5449d1ed53eb17aaea2f723bf82f1e5e43296f7b51036279beafa39d.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
